stock_id,month_id,month_start_open_usd,month_end_close_usd,month_high_usd,month_low_usd,monthly_volume,intramonth_return,return_1m,return_3m,return_6m,intramonth_volatility,volatility_3m,volatility_6m,trading_days,avg_volume_3m,volume_ratio,price_range_ratio
US243,2023_04,119.484,115.324,120.98,113.636,83680100,-0.034816,-0.035701,-0.050229,-0.063646,0.100868,0.092742,0.186797,19,4515141.0,0.842,0.061465
US243,2023_05,115.269,118.912,120.281,111.082,96214100,0.031604,0.031116,0.00807,-0.113872,0.155863,0.120145,0.117783,22,4820200.0,0.907,0.079807
US243,2023_06,118.774,123.74,128.974,118.163,100714300,0.04181,0.040594,0.034668,-0.025477,0.174954,0.14405,0.127029,21,4251644.0,1.077,0.091015
US244,2020_01,161.281,153.344,165.37,148.515,7656200,-0.049212,-0.044628,0.056542,-0.020045,0.184148,0.193378,0.155673,21,373521.0,0.932,0.104508
US244,2020_02,154.504,138.51,166.717,136.236,8203400,-0.103518,-0.096735,-0.087943,-0.095978,0.29291,0.270654,0.205967,19,374624.0,0.995,0.197286
US244,2020_03,139.774,129.254,146.147,97.855,20944600,-0.075264,-0.066824,-0.194712,-0.152116,0.971615,0.090582,0.216911,22,557639.0,1.707,0.345497
US244,2020_04,124.238,143.779,151.725,122.357,13205900,0.157287,0.112374,-0.062374,-0.009358,0.372431,0.391748,0.2849,21,641726.0,0.935,0.236384
US244,2020_05,141.907,149.661,151.173,133.218,11125300,0.054641,0.040908,0.080504,-0.014519,0.293844,0.312492,0.282926,20,685997.0,0.737,0.126527
US244,2020_06,149.792,148.412,158.873,136.964,11608800,-0.009213,-0.008345,0.148216,-0.075355,0.335968,0.210269,0.266168,22,544545.0,0.969,0.14626
US244,2020_07,148.609,155.256,162.358,145.707,7965800,0.044728,0.046114,0.079821,0.012468,0.221469,0.104103,0.269197,22,465150.0,0.778,0.112044
US244,2020_08,155.971,169.771,170.732,154.794,7611400,0.088478,0.093496,0.134375,0.225697,0.154549,0.176536,0.228756,21,411909.0,0.84,0.102186
US244,2020_09,169.131,171.825,177.251,163.884,7337200,0.015928,0.012096,0.157757,0.329356,0.252455,0.141621,0.160393,21,347188.0,0.961,0.079031
US244,2020_10,173.417,160.934,183.518,157.27,10241900,-0.071983,-0.063381,0.036578,0.119318,0.334371,0.271783,0.185508,22,381674.0,1.22,0.151357
US244,2020_11,163.371,182.432,188.429,162.88,8904300,0.116673,0.133576,0.074572,0.218967,0.316846,0.344228,0.246622,20,401264.0,1.009,0.156385
US244,2020_12,185.133,188.146,188.382,178.559,7215500,0.016275,0.031323,0.094986,0.267728,0.176919,0.341223,0.235804,22,399420.0,0.821,0.053059
US244,2021_01,187.806,176.281,199.962,175.372,7907600,-0.061367,-0.063063,0.095357,0.135423,0.291157,0.34068,0.278197,19,364052.0,0.987,0.130931
US244,2021_02,177.909,184.783,192.083,176.697,9199200,0.038638,0.04823,0.012889,0.088422,0.231909,0.207753,0.25767,19,368520.0,1.135,0.086478
US244,2021_03,186.042,198.18,201.049,181.195,9371900,0.065243,0.072501,0.053331,0.153382,0.206538,0.250411,0.269119,23,401192.0,1.062,0.106718
US244,2021_04,198.426,212.268,223.213,195.718,10469500,0.069759,0.071087,0.204147,0.318971,0.132297,0.047191,0.224844,21,440009.0,1.082,0.138563
US244,2021_05,213.612,211.328,216.756,204.504,6679100,-0.010692,-0.004426,0.143658,0.158399,0.182672,0.152459,0.180504,20,401826.0,0.756,0.057353
US244,2021_06,213.54,208.851,214.593,200.964,6964500,-0.021958,-0.011722,0.053848,0.11005,0.153978,0.158826,0.187551,22,365350.0,0.866,0.063825
US244,2021_07,210.446,215.675,219.899,202.526,8733100,0.024847,0.032671,0.016049,0.223472,0.210613,0.082463,0.126104,21,339041.0,1.171,0.082552
US244,2021_08,216.988,213.115,218.653,206.846,6714300,-0.017849,-0.011866,0.008455,0.153329,0.141786,0.088931,0.13867,22,339574.0,0.899,0.054413
US244,2021_09,213.505,196.894,214.038,196.818,7041700,-0.077801,-0.076116,-0.057253,-0.006489,0.193622,0.189453,0.1712,21,340744.0,0.939,0.080656
US244,2021_10,198.15,212.311,217.491,194.487,6781000,0.071466,0.078303,-0.015595,0.000204,0.189332,0.268715,0.178543,21,311167.0,0.991,0.116095
US244,2021_11,212.712,214.238,227.564,211.014,5556700,0.007174,0.009076,0.005268,0.013768,0.232367,0.267938,0.178554,21,293627.0,0.86,0.077806
US244,2021_12,216.613,225.427,229.253,210.747,7062200,0.04069,0.052228,0.144919,0.079368,0.263289,0.121115,0.188207,22,293938.0,1.092,0.085432
US244,2022_01,225.427,206.0,226.658,195.97,7080000,-0.086179,-0.08618,-0.029726,-0.044857,0.231189,0.245328,0.230325,20,298468.0,1.078,0.136134
US244,2022_02,205.665,183.491,207.52,173.7,11204100,-0.107816,-0.109265,-0.143516,-0.139004,0.255671,0.302556,0.273638,19,384035.0,1.326,0.164443
US244,2022_03,183.444,183.329,193.005,174.972,10432900,-0.000627,-0.000886,-0.18675,-0.068895,0.280597,0.197758,0.258172,23,435106.0,1.09,0.098306
US244,2022_04,184.276,181.503,192.307,178.663,9446500,-0.015048,-0.009962,-0.118919,-0.14511,0.279729,0.208276,0.212259,20,470962.0,0.912,0.074045
US244,2022_05,181.799,183.749,189.525,171.998,10035500,0.010726,0.012377,0.001404,-0.142314,0.292842,0.038918,0.213547,21,453256.0,1.006,0.096409
US244,2022_06,184.708,174.233,189.198,165.177,6888500,-0.056711,-0.051788,-0.049615,-0.227099,0.276634,0.112833,0.17139,21,399553.0,0.784,0.130044
US244,2022_07,174.415,200.913,201.558,170.605,8288800,0.151925,0.153128,0.106943,-0.024694,0.243847,0.363094,0.303244,20,382012.0,0.986,0.177465
US244,2022_08,199.633,193.656,210.451,192.992,7843500,-0.02994,-0.03612,0.053916,0.055395,0.191643,0.395097,0.254301,23,348800.0,1.022,0.087455
US244,2022_09,193.05,192.347,204.128,189.065,10677800,-0.003642,-0.006759,0.103965,0.049191,0.209877,0.352819,0.255102,21,406214.0,1.195,0.078024
US244,2022_10,194.291,214.606,215.997,188.503,10354300,0.10456,0.115725,0.068156,0.182388,0.339099,0.279003,0.290758,21,437509.0,1.076,0.141505
US244,2022_11,215.765,229.26,229.54,207.646,7579400,0.062545,0.068283,0.183854,0.247682,0.25829,0.213936,0.292862,21,433508.0,0.795,0.101472
US244,2022_12,230.506,220.418,237.698,217.338,7391400,-0.043765,-0.03857,0.145938,0.265075,0.223065,0.273771,0.283316,21,383714.0,0.876,0.088324
US244,2023_01,221.567,231.966,232.42,217.049,7323500,0.046934,0.05239,0.080888,0.154557,0.249985,0.199719,0.217086,20,337792.0,0.985,0.069377
US244,2023_02,231.307,217.739,231.307,214.951,8907700,-0.058658,-0.061332,-0.050256,0.124358,0.262156,0.208444,0.236419,19,357918.0,1.131,0.070711
US244,2023_03,216.674,223.594,223.72,206.086,7483900,0.031937,0.026891,0.01441,0.162451,0.229727,0.206718,0.231461,23,359320.0,0.947,0.081383
US244,2023_04,222.752,199.679,224.155,190.514,7956300,-0.103582,-0.106956,-0.139185,-0.069556,0.177124,0.235711,0.241163,19,368908.0,0.98,0.151025
US244,2023_05,199.679,192.75,206.106,192.169,10199800,-0.034701,-0.034703,-0.114766,-0.159254,0.195766,0.232075,0.201823,22,388485.0,1.193,0.069794
US244,2023_06,192.914,208.974,211.051,191.424,11541500,0.08325,0.084172,-0.065386,-0.051919,0.222024,0.334311,0.25313,21,449964.0,1.166,0.101743
US245,2020_01,261.53,271.01,291.5,259.99,10700900,0.036248,0.037836,-0.049121,-0.039142,0.243449,0.310384,0.236671,21,480109.0,1.013,0.120483
US245,2020_02,276.08,254.51,296.25,238.04,10263500,-0.07813,-0.060883,0.011646,-0.121592,0.33516,0.197563,0.240979,19,459806.0,1.015,0.210845
US245,2020_03,254.93,242.24,263.73,168.65,22589200,-0.049778,-0.04821,-0.072339,-0.109182,0.864104,0.186064,0.23609,22,659903.0,1.556,0.372965
US245,2020_04,237.81,277.6,289.0,226.02,12555100,0.167318,0.145971,0.024316,-0.025999,0.48672,0.401636,0.324834,21,687997.0,0.829,0.264833
US245,2020_05,277.51,308.88,311.97,266.0,11677200,0.113041,0.11268,0.213626,0.227761,0.341632,0.359723,0.287516,20,709417.0,0.748,0.165652
US245,2020_06,308.65,330.16,332.68,294.17,12299800,0.069691,0.068894,0.362946,0.264351,0.408957,0.133913,0.290927,22,553517.0,1.01,0.124769
US245,2020_07,331.74,397.75,407.86,329.69,8160700,0.198981,0.204719,0.432817,0.467658,0.28506,0.240153,0.369365,22,486935.0,0.762,0.235636
US245,2020_08,398.02,391.06,399.84,372.18,9689100,-0.017487,-0.01682,0.266058,0.536521,0.203448,0.386974,0.335439,21,456812.0,0.964,0.069494
US245,2020_09,393.95,393.11,407.45,347.54,9824500,-0.002132,0.005242,0.190665,0.622812,0.36951,0.422746,0.29306,21,419308.0,1.065,0.152075
US245,2020_10,396.29,424.82,453.2,382.68,7644400,0.071993,0.080665,0.068058,0.530331,0.370113,0.177079,0.275427,22,411485.0,0.844,0.177951
US245,2020_11,430.48,460.98,485.0,421.15,9330500,0.070851,0.085118,0.178796,0.492424,0.469226,0.15549,0.269282,20,406052.0,1.044,0.148323
US245,2020_12,461.99,499.87,503.83,447.82,8000000,0.081993,0.084364,0.271578,0.514023,0.17411,0.008257,0.269838,22,378408.0,0.961,0.121236
US245,2021_01,503.0,478.68,516.87,455.23,7595000,-0.04835,-0.042391,0.126783,0.203469,0.315154,0.254268,0.199372,19,377659.0,0.914,0.122545
US245,2021_02,483.02,520.17,573.99,479.37,10289200,0.076912,0.086676,0.1284,0.330154,0.345138,0.255853,0.191242,19,392185.0,1.193,0.195893
US245,2021_03,529.68,489.31,543.28,462.0,11634000,-0.076216,-0.059327,-0.021125,0.244715,0.400033,0.276629,0.242418,23,447245.0,1.182,0.153451
US245,2021_04,487.49,548.99,561.52,482.9,6820700,0.126156,0.121968,0.146883,0.292288,0.185426,0.332956,0.265334,21,435514.0,0.712,0.161275
US245,2021_05,552.77,558.11,565.93,507.66,7878900,0.00966,0.016612,0.072938,0.210703,0.288137,0.315386,0.258742,20,398994.0,0.898,0.105415
US245,2021_06,565.64,631.55,639.65,539.49,7468100,0.116523,0.131587,0.290695,0.263428,0.146762,0.220959,0.287535,22,335874.0,1.011,0.177074
US245,2021_07,628.81,678.53,706.95,627.23,7741700,0.07907,0.074388,0.235961,0.417502,0.208213,0.199143,0.249709,21,349829.0,1.006,0.126779
US245,2021_08,687.41,673.76,706.51,657.12,7699400,-0.019857,-0.00703,0.207217,0.295269,0.2204,0.24131,0.262317,22,347109.0,1.008,0.071849
US245,2021_09,671.64,621.9,695.18,620.86,9863900,-0.074058,-0.076971,-0.01528,0.270973,0.271086,0.262413,0.279972,21,383409.0,1.169,0.110655
US245,2021_10,623.15,666.14,672.93,597.69,6409300,0.068988,0.071137,-0.01826,0.213392,0.154333,0.256662,0.253749,21,363221.0,0.802,0.120741
US245,2021_11,665.08,608.07,670.93,597.84,7956000,-0.085719,-0.087174,-0.097498,0.089516,0.358112,0.306928,0.308332,21,367109.0,0.985,0.109896
US245,2021_12,612.99,658.46,664.7,575.59,7768800,0.074177,0.082869,0.058788,0.04261,0.262065,0.328982,0.270506,22,335365.0,1.053,0.145369
US245,2022_01,655.66,507.3,656.31,460.36,11831500,-0.226276,-0.229566,-0.238448,-0.252354,0.440518,0.541859,0.404144,20,417520.0,1.288,0.298859
US245,2022_02,512.15,532.35,574.33,468.53,10375800,0.039442,0.049379,-0.124525,-0.209882,0.412451,0.594218,0.422998,19,454183.0,1.038,0.20658
US245,2022_03,527.66,547.06,560.92,484.57,11390300,0.036766,0.027632,-0.169183,-0.120341,0.373529,0.537465,0.422008,23,509055.0,1.017,0.144695
US245,2022_04,546.54,430.48,558.01,429.13,10267200,-0.212354,-0.213103,-0.151429,-0.353769,0.412558,0.504625,0.472363,20,485353.0,0.962,0.235811
US245,2022_05,429.37,391.62,441.01,330.66,19796400,-0.08792,-0.090271,-0.264356,-0.355962,0.537345,0.416994,0.472785,21,628089.0,1.433,0.257004
US245,2022_06,390.31,350.73,393.49,318.5,13326600,-0.101407,-0.104412,-0.358882,-0.467348,0.470926,0.232814,0.404086,21,657427.0,0.921,0.192129
US245,2022_07,352.33,399.18,408.6,348.57,10997400,0.132972,0.13814,-0.07271,-0.213128,0.375381,0.471601,0.439719,20,668491.0,0.748,0.17038
US245,2022_08,393.51,347.62,417.77,345.66,12926000,-0.116617,-0.129165,-0.112354,-0.347009,0.336633,0.511657,0.432753,23,564394.0,1.041,0.183248
US245,2022_09,345.01,325.8,379.61,321.79,11447400,-0.05568,-0.06277,-0.07108,-0.404453,0.363005,0.482131,0.405938,21,535921.0,0.971,0.167589
US245,2022_10,328.0,359.68,367.42,317.06,9675900,0.096585,0.10399,-0.098953,-0.164468,0.364732,0.416121,0.398271,21,515898.0,0.853,0.153537
US245,2022_11,375.06,425.87,446.74,354.81,11439200,0.135472,0.184025,0.225102,0.087457,0.630679,0.436169,0.471115,21,493371.0,1.054,0.245107
US245,2022_12,426.1,407.96,448.01,395.1,8380900,-0.042572,-0.042055,0.252179,0.163174,0.316834,0.397107,0.438176,21,446909.0,0.852,0.124173
US245,2023_01,409.92,480.5,497.48,399.27,11273300,0.17218,0.177812,0.33591,0.203718,0.357328,0.446076,0.464061,20,471112.0,1.088,0.239583
US245,2023_02,482.01,473.24,515.79,462.29,10642600,-0.018195,-0.015109,0.111231,0.361372,0.384558,0.415418,0.386656,19,459042.0,1.054,0.110993
US245,2023_03,470.86,500.08,500.48,447.56,8597700,0.062057,0.056715,0.225806,0.534929,0.310212,0.337762,0.33014,23,462327.0,0.845,0.11239
US245,2023_04,500.0,492.16,503.89,461.02,7209900,-0.01568,-0.015837,0.024266,0.368327,0.239167,0.144383,0.350014,19,400761.0,0.818,0.08574
US245,2023_05,492.2,464.77,501.39,453.59,8915200,-0.055729,-0.055653,-0.017898,0.091342,0.323116,0.197361,0.303224,22,374588.0,1.082,0.097115
US245,2023_06,464.61,502.23,506.56,446.0,9063000,0.080971,0.080599,0.004299,0.231077,0.198951,0.242692,0.294763,21,381638.0,1.079,0.130346
US246,2020_01,158.414,153.867,159.777,149.822,28480100,-0.028703,-0.025886,0.044132,0.149198,0.166818,0.122478,0.147606,21,1062456.0,1.218,0.062836
US246,2020_02,154.395,147.536,167.823,142.796,25077000,-0.044425,-0.041148,-0.031853,0.134043,0.286765,0.142557,0.159206,19,1133365.0,1.006,0.162092
US246,2020_03,148.539,125.912,156.136,101.951,59383000,-0.15233,-0.146566,-0.202866,-0.079557,1.135706,0.227637,0.275353,22,1711214.0,1.577,0.364788
US246,2020_04,119.941,143.968,151.41,118.036,32293300,0.200323,0.1434,-0.064336,-0.023043,0.472541,0.508431,0.33552,21,1768989.0,0.83,0.278254
US246,2020_05,141.957,152.792,158.33,131.707,28156800,0.076326,0.061292,0.035627,0.002639,0.396804,0.517739,0.344228,20,1815653.0,0.705,0.187543
US246,2020_06,153.218,155.904,163.654,142.054,33183800,0.017531,0.020364,0.238193,-0.012994,0.324487,0.217047,0.341378,22,1418695.0,1.063,0.140974
US246,2020_07,155.904,164.945,167.727,153.514,21813900,0.057991,0.057992,0.145705,0.071995,0.201152,0.078764,0.345571,22,1259917.0,0.787,0.091164
US246,2020_08,165.703,176.144,179.202,164.303,16891700,0.06301,0.067896,0.152833,0.193905,0.160692,0.08687,0.33667,21,1089233.0,0.705,0.089916
US246,2020_09,176.215,173.284,181.164,168.877,21928000,-0.016633,-0.016238,0.111479,0.376226,0.259782,0.15929,0.185258,21,918691.0,1.085,0.069726
US246,2020_10,174.369,175.678,186.62,168.737,20790300,0.007507,0.013819,0.065073,0.220259,0.266552,0.14769,0.115789,22,903182.0,1.046,0.102562
US246,2020_11,178.755,189.32,201.517,177.544,22742700,0.059103,0.07765,0.074801,0.239067,0.290263,0.166088,0.126769,20,991833.0,1.042,0.134113
US246,2020_12,191.41,183.9,192.019,177.822,23756800,-0.039235,-0.02863,0.061262,0.179571,0.189581,0.18532,0.157364,22,1019542.0,1.059,0.074173
US246,2021_01,188.852,175.177,191.134,173.987,19026900,-0.072411,-0.04743,-0.002854,0.062034,0.168827,0.23364,0.179423,19,992824.0,0.871,0.090796
US246,2021_02,177.342,182.366,185.487,174.257,20713600,0.028329,0.041038,-0.03673,0.035324,0.161019,0.161454,0.162245,19,962080.0,0.979,0.063323
US246,2021_03,183.71,200.82,206.35,183.196,29872000,0.093136,0.101193,0.092011,0.158909,0.211715,0.258975,0.202418,23,1054735.0,1.287,0.126037
US246,2021_04,201.754,208.925,213.041,197.167,21843000,0.035543,0.040358,0.192649,0.189246,0.13519,0.120996,0.201979,21,1097403.0,0.905,0.078679
US246,2021_05,210.321,210.103,219.45,206.106,19144800,-0.001037,0.005641,0.152097,0.10978,0.169528,0.167549,0.186914,20,1073633.0,0.811,0.063448
US246,2021_06,212.46,203.703,214.391,198.645,21740200,-0.041217,-0.030461,0.014357,0.107689,0.137458,0.12267,0.188041,22,950424.0,1.04,0.074117
US246,2021_07,204.642,206.537,210.692,201.07,16733000,0.00926,0.013911,-0.011428,0.179019,0.141735,0.08174,0.153314,21,873000.0,0.871,0.047019
US246,2021_08,207.057,212.177,214.647,205.316,15666200,0.024727,0.027308,0.009871,0.163469,0.139452,0.104745,0.151866,22,820294.0,0.868,0.045062
US246,2021_09,212.287,189.357,212.287,189.302,20851100,-0.108014,-0.107552,-0.070427,-0.057081,0.180363,0.257372,0.187607,21,806823.0,1.175,0.108271
US246,2021_10,190.017,208.822,209.949,186.956,19779300,0.098965,0.102792,0.011061,-0.000494,0.163211,0.369134,0.240051,21,852979.0,1.054,0.121003
US246,2021_11,209.133,212.744,224.016,206.577,20338800,0.017267,0.018783,0.00267,0.012568,0.189437,0.366778,0.241253,21,923776.0,1.001,0.083388
US246,2021_12,215.887,227.292,228.019,211.479,20143700,0.052829,0.068381,0.200333,0.115797,0.161431,0.146299,0.247651,22,913058.0,1.003,0.076614
US246,2022_01,227.752,215.43,230.064,207.399,20356200,-0.054103,-0.052188,0.031644,0.043056,0.146395,0.209923,0.268687,20,921798.0,1.004,0.099515
US246,2022_02,216.231,199.239,227.476,192.756,24917800,-0.078583,-0.075154,-0.063478,-0.060977,0.27298,0.267083,0.290645,19,991177.0,1.143,0.160569
US246,2022_03,199.46,193.93,202.886,186.77,24287200,-0.027725,-0.026646,-0.146777,0.024151,0.229538,0.084057,0.242295,23,1053958.0,1.047,0.080802
US246,2022_04,195.134,182.548,195.375,180.826,20834900,-0.064499,-0.058691,-0.152632,-0.125817,0.247832,0.085451,0.18929,20,1061211.0,0.892,0.074561
US246,2022_05,182.604,192.699,198.042,181.326,29183100,0.055284,0.055603,-0.032828,-0.094223,0.296483,0.204231,0.213446,21,1125836.0,1.178,0.091546
US246,2022_06,193.949,169.919,194.875,164.23,21967600,-0.123899,-0.118214,-0.123814,-0.252419,0.311375,0.306002,0.201763,21,1090691.0,0.915,0.158008
US246,2022_07,170.572,193.703,194.29,161.78,19509600,0.135608,0.139972,0.061105,-0.100853,0.255807,0.45605,0.329762,20,1070611.0,0.828,0.190598
US246,2022_08,192.137,181.648,203.166,180.846,23569500,-0.054591,-0.062235,-0.057348,-0.088293,0.241904,0.470492,0.324462,23,985556.0,1.087,0.116168
US246,2022_09,180.883,169.606,195.167,169.249,26264500,-0.062344,-0.066292,-0.001842,-0.125428,0.263516,0.408532,0.333561,21,1050661.0,1.136,0.143282
US246,2022_10,171.39,200.476,201.64,169.428,27572800,0.169707,0.18201,0.034966,0.098208,0.319768,0.492596,0.42483,21,1172830.0,1.069,0.187948
US246,2022_11,201.856,213.564,216.653,193.444,21946800,0.058002,0.065284,0.175703,0.108279,0.259663,0.430326,0.426894,21,1148244.0,0.869,0.114977
US246,2022_12,215.705,208.069,217.526,201.537,20449900,-0.0354,-0.025731,0.226776,0.224517,0.191983,0.360734,0.369419,21,1060144.0,0.877,0.074124
US246,2023_01,208.399,222.935,223.247,205.755,18788600,0.069751,0.071448,0.112027,0.150911,0.238041,0.188496,0.335553,20,927050.0,0.921,0.083934
US246,2023_02,222.897,220.215,239.303,217.277,21657300,-0.012032,-0.012201,0.031142,0.212317,0.257018,0.18234,0.309955,19,922664.0,1.067,0.098814
US246,2023_03,219.421,231.198,231.474,211.45,27990000,0.053673,0.049877,0.111163,0.363148,0.194029,0.150441,0.257219,23,1036908.0,1.227,0.091257
US246,2023_04,229.907,229.764,232.737,214.123,17994900,-0.000622,-0.006202,0.030634,0.146094,0.257169,0.118613,0.149565,19,1024882.0,0.798,0.080962
US246,2023_05,230.705,207.722,234.655,206.45,27518200,-0.099621,-0.095933,-0.056728,-0.027353,0.229051,0.254781,0.205445,22,1113683.0,1.123,0.122257
US246,2023_06,207.998,238.832,240.006,206.136,21849600,0.148242,0.149765,0.033017,0.147851,0.209423,0.430685,0.291138,21,1020647.0,0.973,0.162837
US247,2020_01,86.91,73.07,87.97,71.84,36964100,-0.159245,-0.163193,-0.12929,-0.139543,0.418514,0.504857,0.414726,21,1371797.0,1.225,0.185594
US247,2020_02,73.95,75.41,83.12,72.57,29335000,0.019743,0.032024,-0.199129,-0.078343,0.307122,0.33842,0.418989,19,1475750.0,0.904,0.142664
US247,2020_03,75.73,73.23,80.24,62.48,54221200,-0.033012,-0.028909,-0.16136,-0.013472,0.718206,0.345991,0.396891,22,1826065.0,1.35,0.234517
US247,2020_04,72.05,97.66,104.81,71.53,45023300,0.355448,0.333606,0.336527,0.163727,0.448416,0.672431,0.603333,21,1948174.0,1.05,0.461901
US247,2020_05,97.25,101.91,102.98,93.22,32903500,0.047918,0.043518,0.351412,0.082307,0.314808,0.664551,0.586819,20,2002242.0,0.747,0.10036
US247,2020_06,101.7,103.97,110.25,89.96,34801500,0.022321,0.020214,0.419773,0.190678,0.443162,0.604829,0.564355,22,1708005.0,0.926,0.199508
US247,2020_07,103.99,98.76,110.37,97.13,27243700,-0.050293,-0.050111,0.011264,0.351581,0.412547,0.168849,0.483763,22,1438617.0,0.861,0.12732
US247,2020_08,100.95,96.35,102.61,92.84,23095700,-0.045567,-0.024403,-0.054558,0.277682,0.264904,0.123264,0.49753,21,1290014.0,0.814,0.096781
US247,2020_09,95.62,89.74,95.98,82.98,25872000,-0.061493,-0.068604,-0.136866,0.225454,0.445375,0.076898,0.515296,21,1154718.0,1.018,0.135955
US247,2020_10,90.1,86.64,98.47,83.44,22045800,-0.038402,-0.034544,-0.122722,-0.112841,0.400879,0.080208,0.148153,22,1075962.0,0.931,0.166815
US247,2020_11,86.6,84.54,92.39,80.01,27611500,-0.023788,-0.024238,-0.122574,-0.170445,0.439876,0.080432,0.103933,20,1144383.0,1.097,0.142956
US247,2020_12,84.46,86.98,89.35,80.62,21034100,0.029837,0.028862,-0.030755,-0.163413,0.31369,0.117866,0.114227,22,1071082.0,0.893,0.103362
US247,2021_01,86.98,89.75,101.47,83.12,22699100,0.031846,0.031846,0.035896,-0.091231,0.496093,0.109307,0.134587,19,1080980.0,0.954,0.210968
US247,2021_02,90.0,78.66,94.5,76.69,28178100,-0.126,-0.123565,-0.069553,-0.183601,0.363179,0.307883,0.205353,19,1089565.0,1.176,0.197889
US247,2021_03,79.73,81.27,82.3,75.52,29476200,0.019315,0.033181,-0.065647,-0.094384,0.313617,0.312166,0.211811,23,1217476.0,1.1,0.085037
US247,2021_04,81.57,85.38,86.34,78.44,21584200,0.046708,0.050572,-0.048691,-0.014543,0.182804,0.332252,0.226414,21,1200583.0,0.817,0.096849
US247,2021_05,85.4,83.78,86.03,79.42,24706000,-0.01897,-0.01874,0.06509,-0.00899,0.252111,0.124919,0.225164,20,1147976.0,0.978,0.0774
US247,2021_06,84.13,84.13,88.26,81.04,30116300,0.0,0.004178,0.035191,-0.032766,0.250942,0.122326,0.220319,22,1157674.0,1.182,0.08582
US247,2021_07,84.09,77.35,84.5,75.55,24866600,-0.080152,-0.08059,-0.09405,-0.138162,0.1853,0.151895,0.233689,21,1207408.0,0.936,0.106434
US247,2021_08,77.49,76.49,79.81,71.91,22902600,-0.012905,-0.011118,-0.087014,-0.027587,0.165801,0.156497,0.159205,22,1180083.0,0.882,0.101949
US247,2021_09,76.71,68.78,80.3,67.87,35647700,-0.103376,-0.100797,-0.182456,-0.153685,0.350223,0.162954,0.193636,21,1263892.0,1.282,0.162039
US247,2021_10,68.39,66.98,68.76,64.08,33555300,-0.020617,-0.02617,-0.134066,-0.215507,0.217226,0.166362,0.14504,21,1395539.0,1.093,0.068431
US247,2021_11,66.82,67.72,71.85,61.91,51336500,0.013469,0.011048,-0.114655,-0.191693,0.472388,0.197301,0.160281,21,1826356.0,1.278,0.148758
US247,2021_12,68.0,73.4,75.44,63.4,57498800,0.079412,0.083875,0.067171,-0.127541,0.309368,0.193901,0.230137,22,2157433.0,1.211,0.177059
US247,2022_01,73.2,74.33,76.5,70.37,39002700,0.015437,0.01267,0.109734,-0.039043,0.27079,0.144059,0.208602,20,2239970.0,0.791,0.083743
US247,2022_02,74.1,68.3,75.76,65.6,36928800,-0.078273,-0.081125,0.008565,-0.107073,0.244173,0.286679,0.235255,19,2021671.0,0.83,0.137112
US247,2022_03,68.1,79.42,80.26,67.7,32230300,0.166226,0.162811,0.082016,0.154696,0.167235,0.42625,0.296609,23,1638815.0,0.894,0.184435
US247,2022_04,79.73,74.96,84.86,73.37,29580800,-0.059827,-0.056157,0.008476,0.11914,0.233599,0.46492,0.312178,20,1496059.0,0.899,0.144111
US247,2022_05,74.68,75.89,80.79,72.35,30429400,0.016202,0.012407,0.111127,0.120644,0.409614,0.387994,0.312067,21,1397583.0,0.99,0.113016
US247,2022_06,76.22,75.97,78.3,65.07,29581200,-0.00328,0.001054,-0.04344,0.035014,0.381946,0.127303,0.2944,21,1357445.0,0.991,0.173577
US247,2022_07,75.58,77.68,83.92,75.36,31945600,0.027785,0.022509,0.036286,0.045069,0.239628,0.037182,0.295054,20,1393276.0,1.042,0.113257
US247,2022_08,77.43,70.43,78.35,69.41,28638200,-0.090404,-0.093332,-0.071946,0.031186,0.25836,0.213485,0.304481,23,1366136.0,0.953,0.115459
US247,2022_09,69.9,66.64,72.8,65.62,28532400,-0.046638,-0.053812,-0.122812,-0.160917,0.246582,0.203989,0.160663,21,1350245.0,0.961,0.102718
US247,2022_10,67.13,74.34,74.71,66.33,30503800,0.107404,0.115546,-0.042997,-0.008271,0.240638,0.38438,0.247948,21,1328400.0,1.044,0.124832
US247,2022_11,75.52,79.67,81.0,75.24,29157700,0.054952,0.071698,0.131194,0.049809,0.188279,0.304492,0.268016,21,1336271.0,0.992,0.076271
US247,2022_12,80.0,80.32,84.58,78.87,27954200,0.004,0.008159,0.205282,0.057259,0.208312,0.18704,0.267596,21,1327511.0,0.957,0.071375
US247,2023_01,80.17,85.14,86.29,78.28,37808300,0.061993,0.06001,0.145278,0.096035,0.199834,0.117153,0.276313,20,1438185.0,1.195,0.099913
US247,2023_02,84.8,76.98,85.85,76.0,32919600,-0.092217,-0.095842,-0.033764,0.093,0.203645,0.274935,0.278754,19,1495183.0,1.001,0.116156
US247,2023_03,77.01,72.27,78.02,67.83,34102600,-0.06155,-0.061185,-0.100224,0.084484,0.221801,0.283475,0.283444,23,1588341.0,0.976,0.13232
US247,2023_04,72.09,74.41,76.04,71.97,30615200,0.032182,0.029611,-0.126028,0.000942,0.198132,0.224426,0.232836,19,1479355.0,0.941,0.056457
US247,2023_05,74.63,61.55,75.74,61.25,41224700,-0.175265,-0.172826,-0.200442,-0.227438,0.311772,0.351251,0.303446,22,1605189.0,1.167,0.194158
